Administrative,Informational,ProductRelated,ProductRelated_Duration,PageValues,VisitorType,Revenue
0.0,0.0,17.0,927.1666667,0.0,2.0,0
9.0,0.0,37.0,584.5958874,0.0,2.0,0
0.0,0.0,4.0,135.5,0.0,2.0,0
3.0,0.0,8.0,292.5,0.0,2.0,0
0.0,0.0,2.0,68.5,0.0,2.0,0
3.0,0.0,23.0,364.1666667,0.0,2.0,0
0.0,0.0,26.0,694.3,0.0,2.0,0
1.0,0.0,3.0,236.0,0.0,2.0,0
4.0,0.0,24.0,1128.468254,0.0,2.0,0
4.0,0.0,5.0,81.0,0.0,2.0,0
2.0,0.0,21.0,521.5,0.0,2.0,0
0.0,0.0,7.0,496.75,0.0,2.0,0
0.0,0.0,9.0,104.8333333,0.0,2.0,0
1.0,0.0,4.0,45.0,0.0,2.0,0
2.0,0.0,2.0,492.5,0.0,2.0,0
1.0,0.0,40.0,624.75,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,6.0,116.5,0.0,2.0,0
0.0,0.0,8.0,144.0,0.0,2.0,0
2.0,0.0,28.0,686.3222222,0.0,2.0,0
0.0,1.0,1.0,1411.0,0.0,2.0,0
0.0,0.0,7.0,126.0,0.0,2.0,0
0.0,0.0,6.0,185.0,0.0,2.0,0
0.0,0.0,6.0,218.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,30.0,484.672619,0.0,2.0,0
0.0,0.0,19.0,439.8333333,0.0,0.0,0
2.0,0.0,21.0,733.7,0.0,2.0,0
6.0,3.0,34.0,1469.702381,22.80152439,2.0,0
2.0,2.0,16.0,485.8333333,0.0,0.0,0
0.0,0.0,3.0,19.0,0.0,2.0,0
6.0,1.0,5.0,345.5,0.0,0.0,0
3.0,0.0,20.0,543.8,0.0,0.0,0
0.0,0.0,3.0,48.0,0.0,2.0,0
2.0,0.0,22.0,343.3690476,0.0,2.0,0
0.0,0.0,9.0,171.0,0.0,2.0,0
12.0,0.0,61.0,2202.579167,0.0,2.0,0
0.0,0.0,11.0,299.5,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,1.0,11.0,1056.5,0.0,2.0,0
4.0,0.0,46.0,627.3083333,0.0,0.0,0
4.0,0.0,33.0,583.8333333,0.0,2.0,0
0.0,0.0,7.0,221.5,0.0,2.0,0
0.0,0.0,44.0,441.7916667,0.0,2.0,0
7.0,0.0,37.0,1037.355013,0.0,2.0,0
3.0,0.0,11.0,246.0,0.0,2.0,0
0.0,0.0,3.0,10.0,0.0,2.0,0
0.0,2.0,1.0,46.0,0.0,2.0,0
0.0,0.0,80.0,801.802381,0.0,2.0,0
1.0,0.0,40.0,1361.166667,0.0,2.0,0
0.0,0.0,5.0,53.0,0.0,2.0,0
1.0,0.0,17.0,2648.5,0.0,2.0,0
0.0,0.0,3.0,27.0,0.0,2.0,0
0.0,0.0,13.0,255.0,0.0,2.0,0
0.0,0.0,2.0,221.5,0.0,2.0,0
0.0,0.0,7.0,225.0,0.0,2.0,0
0.0,0.0,7.0,125.0,0.0,2.0,0
0.0,0.0,12.0,323.0,0.0,2.0,0
5.0,3.0,32.0,1929.329762,0.0,2.0,0
12.0,0.0,96.0,4233.4807,3.541145833,2.0,0
0.0,0.0,5.0,116.0,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
3.0,0.0,27.0,1585.666667,0.0,2.0,0
6.0,0.0,13.0,644.0,0.0,0.0,0
0.0,0.0,5.0,488.5,0.0,2.0,0
0.0,1.0,25.0,1235.65,0.0,2.0,0
1.0,0.0,37.0,1505.166667,0.0,0.0,0
0.0,0.0,7.0,495.0,0.0,2.0,0
4.0,0.0,21.0,270.0,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
4.0,0.0,13.0,293.0,0.0,2.0,0
0.0,1.0,51.0,2122.656061,9.294775641,2.0,1
0.0,0.0,35.0,1231.160256,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,17.0,341.6666667,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,21.0,1686.333333,0.0,2.0,0
5.0,0.0,3.0,212.0,0.0,0.0,0
1.0,0.0,34.0,2161.979365,0.0,2.0,0
9.0,2.0,17.0,318.0730159,0.0,2.0,0
0.0,0.0,1.0,13.0,0.0,2.0,0
0.0,0.0,30.0,390.6666667,0.0,2.0,0
0.0,0.0,11.0,253.0,0.0,2.0,0
1.0,0.0,12.0,208.0,0.0,2.0,0
6.0,0.0,62.0,1470.853037,0.0,2.0,0
6.0,0.0,83.0,2585.61835,6.871308983,2.0,1
3.0,0.0,13.0,400.3333333,0.0,2.0,0
3.0,1.0,10.0,808.5,35.99261538,2.0,1
0.0,0.0,12.0,1484.0,0.0,2.0,0
0.0,0.0,4.0,505.0,0.0,2.0,0
3.0,0.0,37.0,1121.205556,0.0,2.0,0
1.0,0.0,2.0,141.0,0.0,2.0,0
0.0,0.0,3.0,234.0,0.0,2.0,0
1.0,0.0,7.0,179.0,53.13428571,0.0,1
6.0,12.0,41.0,2720.671429,8.833825926,2.0,1
16.0,6.0,173.0,6255.017866,0.0,2.0,0
6.0,2.0,48.0,2309.732468,10.60089168,2.0,1
4.0,0.0,39.0,1936.55,5.51397619,2.0,0
3.0,0.0,17.0,694.0,27.45138186,2.0,1
0.0,0.0,11.0,125.0,0.0,2.0,0
8.0,0.0,10.0,195.5,0.0,2.0,0
1.0,0.0,27.0,1400.5,0.0,2.0,0
8.0,3.0,18.0,914.1666667,0.0,2.0,0
13.0,1.0,88.0,5958.071931,0.0,2.0,0
4.0,0.0,31.0,270.4916667,0.0,2.0,0
3.0,0.0,24.0,463.8166667,17.84230699,2.0,1
0.0,0.0,16.0,371.5,0.0,2.0,0
0.0,0.0,6.0,13.0,0.0,2.0,0
1.0,3.0,5.0,185.8333333,0.0,2.0,0
2.0,0.0,16.0,502.8333333,0.0,2.0,0
0.0,0.0,3.0,1016.5,0.0,2.0,0
1.0,0.0,16.0,253.0,0.0,0.0,0
0.0,1.0,17.0,887.0666667,0.0,2.0,0
0.0,0.0,58.0,3200.366667,0.0,2.0,0
3.0,2.0,48.0,1769.697383,16.71534488,2.0,0
0.0,0.0,14.0,1037.5,0.0,2.0,0
4.0,0.0,40.0,1694.75,0.0,2.0,0
0.0,0.0,37.0,1643.435516,2.188718519,2.0,1
0.0,0.0,7.0,383.5,0.0,2.0,0
8.0,5.0,23.0,626.2213675,0.0,2.0,0
0.0,0.0,4.0,34.0,0.0,2.0,0
0.0,0.0,27.0,1070.461905,57.7293604,2.0,1
0.0,0.0,1.0,0.0,0.0,2.0,0
2.0,0.0,3.0,195.0,0.0,2.0,0
3.0,0.0,22.0,1187.833333,0.0,2.0,0
17.0,2.0,31.0,1021.619336,2.08053355,2.0,1
3.0,0.0,6.0,58.0,0.0,2.0,0
0.0,0.0,18.0,771.0833333,0.0,2.0,0
8.0,0.0,19.0,291.2589744,0.0,2.0,0
0.0,0.0,15.0,695.4,0.0,2.0,0
2.0,0.0,3.0,21.0,0.0,2.0,0
0.0,0.0,45.0,1594.283333,45.4316713,2.0,1
3.0,1.0,12.0,343.5833333,0.0,0.0,0
2.0,0.0,81.0,2241.002381,0.0,2.0,0
0.0,0.0,2.0,5.0,0.0,2.0,0
0.0,0.0,2.0,63.0,0.0,2.0,0
2.0,0.0,21.0,825.0833333,10.7929507,0.0,1
0.0,0.0,54.0,1357.61783,0.0,2.0,0
5.0,1.0,37.0,836.3333333,0.0,2.0,0
6.0,0.0,19.0,1409.416667,0.0,2.0,0
0.0,0.0,10.0,60.5,0.0,2.0,0
2.0,2.0,10.0,420.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
0.0,0.0,9.0,389.0,0.0,2.0,0
2.0,0.0,15.0,449.5,0.0,2.0,0
4.0,0.0,8.0,202.1666667,0.0,0.0,0
0.0,0.0,2.0,17.0,0.0,2.0,0
0.0,0.0,12.0,689.2857143,0.0,2.0,0
5.0,2.0,31.0,2013.595238,8.482727273,2.0,1
0.0,0.0,17.0,933.4166667,0.0,2.0,0
2.0,0.0,19.0,371.2272727,0.0,2.0,0
3.0,0.0,8.0,306.0,0.0,0.0,0
2.0,0.0,21.0,719.7380952,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,2.0,56.0,0.0,2.0,0
3.0,0.0,20.0,302.3888889,0.0,2.0,0
0.0,0.0,19.0,491.6666667,0.0,2.0,0
5.0,0.0,13.0,922.0833333,0.0,2.0,0
2.0,0.0,20.0,667.9166667,18.5847619,2.0,0
2.0,0.0,13.0,181.5,0.0,2.0,0
1.0,0.0,14.0,512.1111111,0.0,2.0,0
1.0,0.0,15.0,317.0,0.0,0.0,0
0.0,0.0,17.0,85.66666667,0.0,2.0,0
0.0,0.0,8.0,128.5,0.0,2.0,0
6.0,0.0,7.0,78.83333333,0.0,2.0,0
2.0,1.0,57.0,851.6426534,3.077836066,2.0,1
3.0,0.0,58.0,1400.438961,0.0,2.0,0
0.0,0.0,6.0,84.0,0.0,2.0,0
0.0,0.0,12.0,167.2222222,0.0,2.0,0
0.0,0.0,12.0,396.5,0.0,2.0,0
0.0,0.0,2.0,22.0,0.0,2.0,0
0.0,0.0,5.0,371.0,0.0,2.0,0
0.0,4.0,46.0,1814.583333,0.0,2.0,0
0.0,0.0,4.0,30.5,0.0,2.0,0
0.0,0.0,27.0,644.0,0.0,2.0,0
8.0,0.0,27.0,1802.25,0.0,2.0,0
2.0,0.0,23.0,855.1666667,0.0,2.0,0
1.0,4.0,24.0,879.9090909,6.482798269,2.0,1
5.0,0.0,56.0,1432.223333,69.43043195,2.0,1
7.0,3.0,111.0,2524.501905,6.445051499,2.0,0
3.0,1.0,45.0,1545.5,20.97144,2.0,1
8.0,2.0,44.0,1616.425824,0.0,2.0,0
0.0,0.0,8.0,332.0,0.0,0.0,0
0.0,0.0,1.0,40.0,0.0,2.0,0
5.0,0.0,20.0,2224.85,0.0,2.0,0
6.0,0.0,28.0,672.5452381,19.71468924,2.0,1
0.0,0.0,6.0,551.0,0.0,2.0,0
19.0,4.0,64.0,3179.354257,4.642,2.0,1
0.0,0.0,10.0,203.0,0.0,2.0,0
4.0,0.0,9.0,368.2,0.0,2.0,0
7.0,1.0,26.0,694.7121212,0.0,2.0,0
5.0,0.0,10.0,657.2619048,0.0,0.0,0
0.0,0.0,7.0,974.6666667,0.0,2.0,0
1.0,0.0,43.0,1223.347222,0.0,2.0,0
0.0,0.0,10.0,276.0,0.0,2.0,0
0.0,1.0,6.0,1108.0,0.0,2.0,0
0.0,0.0,7.0,223.0,0.0,2.0,0
0.0,0.0,3.0,261.0,0.0,2.0,0
0.0,0.0,21.0,1372.7,0.0,2.0,0
2.0,0.0,14.0,964.5,0.0,2.0,0
3.0,1.0,38.0,461.5,0.0,2.0,0
0.0,0.0,4.0,41.0,0.0,2.0,0
1.0,0.0,2.0,8.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,7.0,39.25,0.0,2.0,0
4.0,4.0,69.0,5485.105556,4.494741228,2.0,1
0.0,0.0,8.0,450.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,20.0,438.3333333,0.0,2.0,0
1.0,0.0,15.0,787.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,6.0,319.0,0.0,2.0,0
0.0,0.0,15.0,1148.0,0.0,2.0,0
2.0,2.0,21.0,534.5,0.0,2.0,0
0.0,0.0,20.0,644.4,0.0,2.0,0
0.0,0.0,14.0,875.0,0.0,2.0,0
2.0,0.0,7.0,873.0,0.0,2.0,0
3.0,0.0,31.0,3121.369048,0.0,2.0,0
0.0,1.0,82.0,3214.020563,4.667079268,2.0,1
0.0,0.0,3.0,14.0,0.0,2.0,0
1.0,0.0,52.0,1551.666667,7.882377258,2.0,0
2.0,0.0,13.0,334.5,0.0,0.0,0
2.0,0.0,48.0,3726.333333,0.0,2.0,0
5.0,6.0,59.0,2816.781781,2.346800426,2.0,0
0.0,0.0,38.0,667.1666667,0.0,2.0,0
1.0,0.0,41.0,1202.904762,0.0,2.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0
0.0,0.0,20.0,1117.333333,0.0,2.0,0
0.0,0.0,9.0,211.0,0.0,2.0,0
3.0,1.0,29.0,705.4,0.0,2.0,0
3.0,1.0,3.0,5.333333333,0.0,2.0,0
1.0,0.0,7.0,525.0,0.0,2.0,0
0.0,0.0,13.0,635.3333333,0.0,2.0,0
0.0,0.0,50.0,1803.768849,3.609398514,2.0,1
3.0,0.0,37.0,2419.133333,0.0,2.0,0
6.0,0.0,28.0,952.2857143,52.10818182,2.0,1
7.0,0.0,14.0,249.0,0.0,2.0,0
1.0,0.0,13.0,271.0,0.0,0.0,0
5.0,0.0,15.0,650.6961927,0.0,0.0,0
2.0,2.0,17.0,481.6666667,32.64521053,2.0,0
0.0,0.0,7.0,258.5,0.0,2.0,0
0.0,0.0,14.0,510.5,31.3094364,0.0,1
0.0,0.0,16.0,600.75,0.0,2.0,0
6.0,3.0,49.0,2302.021242,43.3616369,2.0,1
2.0,0.0,26.0,1636.016667,0.0,2.0,0
0.0,0.0,16.0,519.75,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,11.0,673.0,0.0,2.0,0
0.0,0.0,4.0,173.5,0.0,2.0,0
0.0,0.0,16.0,156.5333333,0.0,2.0,0
0.0,0.0,21.0,574.5333333,0.0,2.0,0
2.0,0.0,17.0,548.3333333,0.0,2.0,0
15.0,3.0,109.0,6682.677557,2.526616865,2.0,0
2.0,0.0,51.0,1671.375,0.0,2.0,0
0.0,0.0,11.0,1390.166667,0.0,2.0,0
6.0,2.0,83.0,2503.881781,2.086218493,2.0,1
7.0,0.0,24.0,520.6666667,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
2.0,0.0,19.0,423.8166667,0.0,2.0,0
0.0,2.0,11.0,1114.916667,0.0,2.0,0
11.0,3.0,71.0,1678.905125,8.600043095,2.0,0
0.0,0.0,29.0,438.8666667,0.0,2.0,0
3.0,0.0,23.0,505.5833333,9.15008,2.0,1
0.0,0.0,9.0,76.0,0.0,2.0,0
0.0,0.0,7.0,203.5,0.0,0.0,0
4.0,0.0,28.0,818.7916667,0.0,0.0,0
4.0,1.0,17.0,490.0,15.66445171,2.0,1
0.0,1.0,12.0,645.9166667,0.0,2.0,0
0.0,0.0,8.0,142.0,0.0,2.0,0
0.0,0.0,6.0,25.0,0.0,2.0,0
2.0,0.0,16.0,672.5,0.0,2.0,0
9.0,0.0,35.0,1090.490476,0.0,2.0,0
0.0,0.0,3.0,30.0,0.0,2.0,0
0.0,0.0,13.0,244.1666667,0.0,2.0,0
0.0,0.0,13.0,129.5,0.0,2.0,0
4.0,1.0,22.0,1734.780952,0.0,2.0,0
3.0,0.0,6.0,145.0,0.0,0.0,0
2.0,0.0,16.0,1106.333333,0.0,2.0,0
1.0,0.0,17.0,684.9166667,0.0,2.0,0
9.0,1.0,62.0,3120.211102,7.891171006,2.0,0
0.0,0.0,12.0,1178.666667,0.0,2.0,0
0.0,0.0,3.0,58.0,0.0,2.0,0
10.0,7.0,287.0,12983.78771,1.088158231,0.0,0
0.0,0.0,6.0,139.0,0.0,0.0,0
2.0,0.0,6.0,558.0,0.0,0.0,0
3.0,2.0,53.0,893.5111111,44.61199852,2.0,1
0.0,0.0,5.0,26.5,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0
1.0,1.0,15.0,708.5333333,54.85543,2.0,0
0.0,0.0,8.0,244.0,0.0,2.0,0
2.0,0.0,6.0,130.0,0.0,0.0,0
3.0,0.0,41.0,1282.5,0.0,0.0,0
7.0,6.0,42.0,1981.016667,13.00183962,2.0,1
0.0,0.0,8.0,186.5,0.0,2.0,0
0.0,0.0,6.0,119.0,0.0,2.0,0
0.0,0.0,22.0,1310.5,23.86359286,2.0,1
0.0,0.0,4.0,1111.0,0.0,2.0,0
6.0,0.0,18.0,1066.5,0.0,0.0,0
3.0,0.0,4.0,110.5,0.0,0.0,0
2.0,0.0,5.0,36.0,0.0,2.0,0
0.0,2.0,22.0,850.5333333,0.0,2.0,0
0.0,0.0,3.0,16.0,0.0,2.0,0
1.0,0.0,5.0,49.0,0.0,2.0,0
0.0,0.0,10.0,214.25,0.0,2.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0
0.0,0.0,7.0,141.8333333,0.0,2.0,0
0.0,0.0,5.0,143.5,0.0,2.0,0
0.0,0.0,51.0,5818.916667,0.0,2.0,0
2.0,1.0,30.0,1461.666667,0.0,2.0,0
0.0,0.0,13.0,123.0,0.0,2.0,0
5.0,1.0,66.0,2049.458471,29.45815149,2.0,0
1.0,0.0,11.0,271.7166667,0.0,2.0,0
4.0,1.0,36.0,1279.166667,0.0,2.0,0
0.0,0.0,4.0,0.0,0.0,2.0,0
0.0,0.0,4.0,70.5,0.0,2.0,0
5.0,0.0,12.0,231.1818182,0.0,0.0,0
3.0,0.0,36.0,1567.966667,0.0,2.0,0
7.0,0.0,8.0,119.3333333,0.0,0.0,0
2.0,0.0,15.0,605.8857143,0.0,2.0,0
5.0,0.0,35.0,502.547619,3.148615385,2.0,1
3.0,0.0,27.0,808.7,0.0,2.0,0
0.0,0.0,3.0,58.0,0.0,2.0,0
3.0,0.0,19.0,494.5,0.0,2.0,0
0.0,0.0,6.0,203.15,0.0,2.0,0
5.0,0.0,63.0,1656.316667,0.0,2.0,0
0.0,0.0,32.0,1420.25,0.0,2.0,0
8.0,2.0,26.0,721.0,0.0,2.0,0
4.0,1.0,27.0,1433.916667,3.691344828,0.0,1
4.0,0.0,17.0,478.8333333,0.0,2.0,0
0.0,0.0,7.0,182.0,0.0,2.0,0
9.0,5.0,35.0,1974.352381,15.32910159,2.0,0
4.0,0.0,12.0,223.5833333,0.0,2.0,0
0.0,1.0,15.0,817.4166667,0.0,2.0,0
7.0,0.0,17.0,750.1666667,0.0,2.0,0
0.0,0.0,2.0,13.0,0.0,2.0,0
8.0,4.0,52.0,4699.277778,11.1076505,2.0,1
7.0,0.0,42.0,1030.266667,0.0,0.0,0
5.0,4.0,35.0,776.0190476,0.0,2.0,0
0.0,0.0,3.0,558.0,0.0,2.0,0
4.0,0.0,27.0,520.3333333,8.497935484,2.0,0
0.0,0.0,8.0,349.5,25.188,0.0,1
2.0,0.0,31.0,754.5,0.0,2.0,0
0.0,0.0,13.0,305.0,0.0,0.0,0
0.0,0.0,21.0,399.8511905,0.0,2.0,0
1.0,0.0,6.0,74.0,0.0,2.0,0
6.0,0.0,21.0,696.6666667,75.06781572,0.0,1
0.0,0.0,3.0,59.0,0.0,2.0,0
0.0,0.0,3.0,50.0,0.0,2.0,0
5.0,1.0,84.0,2756.215152,0.0,0.0,0
0.0,0.0,12.0,425.1666667,0.0,2.0,0
0.0,0.0,78.0,1781.69697,0.0,2.0,0
3.0,0.0,7.0,296.1666667,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
5.0,0.0,36.0,1792.8,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
8.0,0.0,24.0,515.5757576,0.0,2.0,0
3.0,0.0,35.0,1334.551371,0.0,2.0,0
0.0,0.0,6.0,64.0,0.0,2.0,0
1.0,2.0,31.0,624.5833333,8.708324324,2.0,0
9.0,3.0,41.0,1284.663492,21.22386735,2.0,0
0.0,0.0,10.0,316.5,17.538,0.0,1
0.0,0.0,22.0,925.8333333,0.0,2.0,0
0.0,0.0,7.0,97.0,0.0,2.0,0
1.0,0.0,1.0,28.0,0.0,2.0,0
9.0,0.0,40.0,633.4,0.0,2.0,0
1.0,0.0,5.0,436.5,0.0,0.0,0
9.0,0.0,137.0,3909.36829,9.930187005,2.0,0
3.0,0.0,3.0,24.0,0.0,2.0,0
2.0,0.0,18.0,915.1666667,0.0,2.0,0
3.0,0.0,5.0,137.3333333,0.0,0.0,0
0.0,0.0,5.0,95.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,24.0,778.1666667,0.0,2.0,0
1.0,1.0,47.0,1842.95,0.0,2.0,0
0.0,0.0,27.0,1206.0,0.0,2.0,0
0.0,0.0,9.0,324.5,0.0,2.0,0
5.0,5.0,38.0,1054.944444,8.224168543,2.0,0
0.0,0.0,12.0,402.1666667,0.0,2.0,0
1.0,0.0,5.0,388.0,31.188,2.0,1
0.0,0.0,1.0,0.0,0.0,2.0,0
3.0,0.0,16.0,352.0,0.0,2.0,0
0.0,0.0,11.0,194.0,0.0,2.0,0
0.0,0.0,15.0,751.8,0.0,2.0,0
0.0,0.0,9.0,465.5,43.79717364,2.0,0
0.0,0.0,25.0,585.0,0.0,2.0,0
0.0,0.0,10.0,253.5,63.588,0.0,1
3.0,2.0,4.0,46.5,0.0,0.0,0
3.0,5.0,43.0,3065.945238,3.31108,2.0,1
11.0,6.0,57.0,2099.930554,3.29868,2.0,0
0.0,0.0,2.0,30.0,0.0,2.0,0
0.0,0.0,3.0,52.0,0.0,2.0,0
4.0,3.0,4.0,158.5,0.0,2.0,0
4.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,9.0,250.5,0.0,2.0,0
4.0,0.0,66.0,3960.646154,0.0,2.0,0
0.0,0.0,9.0,280.0,0.0,2.0,0
0.0,0.0,13.0,281.547619,0.0,2.0,0
1.0,0.0,13.0,2004.5,0.0,2.0,0
12.0,0.0,53.0,967.210697,0.0,2.0,0
0.0,0.0,6.0,100.0,0.0,2.0,0
10.0,2.0,6.0,73.21428571,0.0,2.0,0
4.0,1.0,20.0,789.35,0.0,2.0,0
0.0,0.0,30.0,1281.0,0.0,2.0,0
4.0,2.0,20.0,1115.266667,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
2.0,3.0,18.0,341.2916667,0.0,0.0,0
6.0,0.0,113.0,3000.666667,0.0,2.0,0
6.0,4.0,29.0,1715.687897,0.0,2.0,0
0.0,0.0,8.0,607.0,0.0,2.0,0
0.0,0.0,2.0,31.0,0.0,2.0,0
0.0,0.0,16.0,1027.657143,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,8.0,196.5,0.0,2.0,0
4.0,2.0,30.0,2284.687302,2.304322581,2.0,0
13.0,0.0,49.0,1503.490909,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
3.0,0.0,12.0,271.3333333,0.0,0.0,0
0.0,0.0,6.0,97.33333333,0.0,2.0,0
0.0,0.0,5.0,161.3333333,0.0,2.0,0
0.0,4.0,7.0,67.0,0.0,0.0,0
0.0,0.0,34.0,1006.257576,0.0,2.0,0
4.0,0.0,22.0,869.9,33.53327578,2.0,1
4.0,1.0,19.0,479.8666667,0.0,2.0,0
5.0,0.0,7.0,229.5,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,20.0,606.0,0.0,2.0,0
11.0,0.0,39.0,881.4416667,20.11751289,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
3.0,0.0,8.0,371.6666667,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
3.0,0.0,43.0,2798.07381,2.915511628,2.0,0
5.0,0.0,4.0,12.0,0.0,0.0,0
0.0,0.0,42.0,1185.666667,0.0,2.0,0
0.0,0.0,2.0,60.0,0.0,2.0,0
8.0,0.0,89.0,6770.274267,0.0,2.0,0
0.0,0.0,5.0,337.25,0.0,2.0,0
0.0,0.0,13.0,323.9166667,35.8370931,2.0,1
5.0,3.0,17.0,1142.816919,62.16886364,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,4.0,148.5,0.0,2.0,0
3.0,0.0,11.0,207.0,0.0,2.0,0
0.0,0.0,2.0,11.0,0.0,2.0,0
0.0,0.0,6.0,53.0,0.0,2.0,0
2.0,0.0,9.0,354.0,0.0,0.0,0
3.0,0.0,10.0,277.1428571,0.0,2.0,0
2.0,0.0,17.0,411.625,0.0,2.0,0
0.0,0.0,16.0,392.1428571,0.0,2.0,0
1.0,0.0,68.0,3135.517677,4.095288919,2.0,0
14.0,2.0,55.0,1127.288305,0.0,2.0,0
0.0,0.0,25.0,954.4702381,0.0,2.0,0
0.0,0.0,33.0,3506.166667,0.0,2.0,0
0.0,0.0,19.0,370.3809524,0.0,2.0,0
5.0,0.0,3.0,50.0,0.0,0.0,0
4.0,0.0,9.0,139.25,0.0,2.0,0
4.0,0.0,15.0,270.5,0.0,2.0,0
0.0,0.0,9.0,321.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
4.0,0.0,3.0,64.75,0.0,2.0,0
0.0,0.0,4.0,26.5,0.0,2.0,0
0.0,0.0,14.0,927.2777778,0.0,2.0,0
0.0,0.0,7.0,141.1666667,0.0,2.0,0
11.0,2.0,90.0,7221.0,13.46406308,2.0,1
0.0,0.0,12.0,218.5,0.0,2.0,0
2.0,0.0,12.0,262.5,0.0,2.0,0
0.0,0.0,17.0,469.4166667,0.0,2.0,0
1.0,0.0,27.0,1240.916667,28.39335492,2.0,1
1.0,0.0,5.0,143.5,0.0,0.0,0
0.0,0.0,7.0,101.0,0.0,2.0,0
5.0,0.0,5.0,62.5,0.0,0.0,0
1.0,0.0,6.0,156.0,0.0,2.0,0
0.0,0.0,6.0,104.0,0.0,2.0,0
2.0,0.0,15.0,1349.0,0.0,2.0,0
1.0,0.0,11.0,331.25,0.0,2.0,0
5.0,0.0,8.0,301.5,0.0,2.0,0
0.0,0.0,8.0,157.5714286,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,19.0,224.9583333,0.0,2.0,0
1.0,0.0,39.0,1152.5,0.0,2.0,0
10.0,1.0,61.0,2292.679762,0.0,2.0,0
0.0,0.0,9.0,329.0,0.0,2.0,0
0.0,0.0,8.0,111.6666667,0.0,2.0,0
0.0,0.0,15.0,1074.428571,0.0,2.0,0
0.0,0.0,32.0,1080.047619,0.0,2.0,0
4.0,0.0,23.0,666.9464286,0.0,2.0,0
2.0,0.0,14.0,239.0,0.0,0.0,0
4.0,0.0,14.0,279.9,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,15.0,1674.0,0.0,2.0,0
0.0,0.0,3.0,15.0,0.0,2.0,0
0.0,0.0,22.0,480.9666667,0.0,2.0,0
0.0,0.0,3.0,62.0,0.0,2.0,0
4.0,0.0,23.0,1841.171429,0.0,0.0,0
0.0,0.0,2.0,37.5,0.0,2.0,0
2.0,0.0,11.0,131.3,0.0,0.0,0
0.0,0.0,2.0,92.0,0.0,2.0,0
0.0,0.0,3.0,78.33333333,0.0,2.0,0
0.0,0.0,7.0,114.6,0.0,2.0,0
2.0,0.0,18.0,671.0,0.0,0.0,0
2.0,0.0,11.0,624.0,0.0,2.0,0
2.0,3.0,34.0,448.75,0.0,2.0,0
0.0,0.0,4.0,35.0,0.0,2.0,0
3.0,0.0,7.0,79.5,0.0,0.0,0
0.0,0.0,10.0,189.5,0.0,2.0,0
2.0,0.0,15.0,2190.666667,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
0.0,0.0,5.0,672.5,0.0,2.0,0
3.0,0.0,67.0,2502.816667,0.0,2.0,0
7.0,6.0,83.0,1778.125214,6.626647741,2.0,0
0.0,0.0,4.0,49.5,0.0,2.0,0
0.0,0.0,12.0,261.0,0.0,2.0,0
